payment_id,account_id,amount,business_date,attributed_last_channel,attributed_first_channel,attributed_agent,attributed_campaign,attribution_type,confidence
PAYMENT0003540,ACC0010464,1881.12,2026-08-08,SMS,FIELD_VISIT,DIGITAL_SMS,SMS_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0003541,ACC0021943,78100.41,2026-06-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003542,ACC0018676,81404.67,2026-06-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003545,ACC0020296,2157.35,2026-07-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003547,ACC0013826,94556.09,2026-03-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003548,ACC0003917,49992.06,2026-04-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003551,ACC0022423,46849.33,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003552,ACC0015456,6998.95,2026-03-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003553,ACC0027383,14789.45,2026-01-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003556,ACC0027606,95982.27,2026-04-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003557,ACC0001491,143178.31,2026-06-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003559,ACC0029166,85189.67,2026-02-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003560,ACC0015630,134898.15,2026-05-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003561,ACC0020221,119180.06,2026-02-26,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003562,ACC0014928,80936.13,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003563,ACC0026223,68759.92,2026-01-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003567,ACC0005017,93298.59,2026-06-17,VOICE_CALL,VOICE_CALL,AGT0000203,CMP0000039,SINGLE_TOUCH,0.92
PAYMENT0003568,ACC0026132,26589.2,2026-02-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003571,ACC0026220,22268.9,2026-05-16,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003574,ACC0006554,64678.66,2026-05-10,VOICE_CALL,VOICE_CALL,AGT0000397,CMP0000016,SINGLE_TOUCH,0.92
PAYMENT0003575,ACC0014731,32085.51,2026-06-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003576,ACC0015122,22553.55,2026-01-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003578,ACC0022158,68491.24,2026-05-23,VOICE_CALL,VOICE_CALL,AGT0000326,CMP0000007,SINGLE_TOUCH,0.92
PAYMENT0003580,ACC0010575,137524.93,2026-04-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003581,ACC0009859,74539.77,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003582,ACC0014459,99701.06,2026-05-24,SMS,VOICE_CALL,DIGITAL_SMS,SMS_CAMPAIGN,MULTI_TOUCH,0.85
PAYMENT0003583,ACC0026991,113348.3,2026-05-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003584,ACC0009760,96455.34,2026-02-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003585,ACC0013247,131227.67,2026-04-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003586,ACC0018153,25860.07,2026-07-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003588,ACC0027625,92034.6,2026-03-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003589,ACC0004181,18184.99,2026-01-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003592,ACC0003092,33899.23,2026-07-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003594,ACC0010883,115286.23,2026-05-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003598,ACC0012336,50602.63,2026-07-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003599,ACC0009293,132607.4,2026-08-05,VOICE_CALL,VOICE_CALL,AGT0000951,CMP0000060,SINGLE_TOUCH,0.92
PAYMENT0003600,ACC0014913,68437.84,2026-01-30,FIELD_VISIT,FIELD_VISIT,AGT0000725,FIELD_CAMPAIGN,SINGLE_TOUCH,0.92
PAYMENT0003601,ACC0014342,127288.87,2026-01-28,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003602,ACC0002182,12359.97,2026-07-14,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003604,ACC0021515,100609.3,2026-05-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003605,ACC0029071,3538.21,2026-04-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003607,ACC0025305,95256.71,2026-04-30,VOICE_CALL,VOICE_CALL,AGT0000687,CMP0000039,SINGLE_TOUCH,0.92
PAYMENT0003608,ACC0000332,46969.39,2026-02-20,VOICE_CALL,VOICE_CALL,AGT0000785,CMP0000066,SINGLE_TOUCH,0.92
PAYMENT0003609,ACC0002334,128400.96,2026-05-21,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003610,ACC0026657,36817.6,2026-06-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003612,ACC0010049,82772.54,2026-05-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003613,ACC0006363,59652.91,2026-05-28,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003614,ACC0024694,23047.63,2026-06-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003615,ACC0025913,100153.04,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003617,ACC0019767,76364.73,2026-04-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003618,ACC0011629,75502.61,2026-06-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003620,ACC0013862,132110.03,2026-07-06,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003621,ACC0006545,80334.93,2026-01-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003622,ACC0028631,129121.76,2026-01-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003624,ACC0013554,14073.97,2026-07-14,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003626,ACC0007822,126532.73,2026-01-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003627,ACC0015491,56838.24,2026-04-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003628,ACC0007927,10185.66,2026-05-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003629,ACC0027772,6665.09,2026-06-10,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003632,ACC0024391,65302.44,2026-05-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003633,ACC0014992,110325.96,2026-07-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003635,ACC0015510,49021.31,2026-03-25,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003637,ACC0020919,31517.57,2026-04-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003638,ACC0009604,64886.63,2026-07-28,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003642,ACC0015395,65770.62,2026-05-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003643,ACC0011174,96541.45,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003644,ACC0004681,149270.12,2026-07-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003645,ACC0023391,32463.87,2026-08-08,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003646,ACC0026702,37377.57,2026-04-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003647,ACC0020807,111731.75,2026-04-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003648,ACC0008529,57880.52,2026-07-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003651,ACC0024097,143090.05,2026-04-10,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003652,ACC0015707,30897.34,2026-02-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003653,ACC0010013,54928.67,2026-01-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003654,ACC0011525,31892.12,2026-06-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003655,ACC0016984,127126.85,2026-05-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003658,ACC0013346,67843.77,2026-08-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003659,ACC0014205,53752.91,2026-03-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003660,ACC0028237,1562.4,2026-03-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003663,ACC0000155,123047.96,2026-05-11,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003664,ACC0000189,23942.19,2026-06-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003665,ACC0003261,133314.12,2026-06-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003668,ACC0018784,8557.32,2026-05-08,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003669,ACC0028782,78607.58,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003671,ACC0017187,45104.87,2026-06-02,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003672,ACC0000927,82991.18,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003673,ACC0012801,98722.79,2026-04-24,VOICE_CALL,WHATSAPP,AGT0000108,CMP0000072,MULTI_TOUCH,0.92
PAYMENT0003674,ACC0023031,130091.4,2026-01-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003676,ACC0007916,149881.38,2026-03-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003679,ACC0006748,91128.06,2026-04-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003680,ACC0022614,113711.28,2026-01-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003681,ACC0017516,16856.13,2026-06-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003683,ACC0022030,19148.31,2026-07-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003685,ACC0011883,59312.15,2026-03-02,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003686,ACC0001875,34057.73,2026-01-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003689,ACC0023450,102052.42,2026-04-13,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003690,ACC0001337,35976.82,2026-03-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003691,ACC0025867,134647.64,2026-08-01,VOICE_CALL,VOICE_CALL,AGT0000320,CMP0000051,SINGLE_TOUCH,0.92
PAYMENT0003698,ACC0013686,9350.83,2026-05-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003699,ACC0013598,63564.76,2026-07-31,VOICE_CALL,VOICE_CALL,AGT0000649,CMP0000063,SINGLE_TOUCH,0.92
PAYMENT0003700,ACC0025673,102764.2,2026-06-03,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003702,ACC0026509,38777.88,2026-05-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003703,ACC0020002,102311.88,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003705,ACC0004937,78158.08,2026-03-17,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003706,ACC0003708,56632.95,2026-02-25,VOICE_CALL,VOICE_CALL,AGT0000088,CMP0000015,SINGLE_TOUCH,0.92
PAYMENT0003707,ACC0015733,27296.92,2026-07-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003710,ACC0022156,144850.1,2026-01-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003711,ACC0026614,124070.62,2026-08-04,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003712,ACC0005960,24268.5,2026-04-16,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003713,ACC0026843,105356.38,2026-01-05,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003714,ACC0020200,17014.84,2026-01-10,VOICE_CALL,VOICE_CALL,AGT0000916,CMP0000070,SINGLE_TOUCH,0.92
PAYMENT0003715,ACC0013949,40237.44,2026-06-27,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003718,ACC0005329,103280.62,2026-04-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003719,ACC0027511,113461.86,2026-07-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003720,ACC0017328,138532.47,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003721,ACC0002706,56498.73,2026-07-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003722,ACC0001367,148734.72,2026-02-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003723,ACC0001478,57880.04,2026-03-29,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003727,ACC0001196,126949.75,2026-02-07,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003728,ACC0028561,74686.44,2026-04-22,SMS,SMS,DIGITAL_SMS,SMS_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003731,ACC0026785,120660.36,2026-02-23,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003732,ACC0005373,123199.82,2026-02-24,VOICE_CALL,VOICE_CALL,AGT0000363,CMP0000092,SINGLE_TOUCH,0.92
PAYMENT0003733,ACC0015820,128910.76,2026-06-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003734,ACC0009203,126901.47,2026-03-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003735,ACC0010972,53804.89,2026-03-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003738,ACC0020509,147394.51,2026-03-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003739,ACC0006189,84523.38,2026-06-06,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003740,ACC0006116,30760.86,2026-05-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003742,ACC0013425,5998.5,2026-05-21,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003743,ACC0027714,100393.43,2026-03-22,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003744,ACC0018856,14159.52,2026-02-20,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003745,ACC0010560,46777.94,2026-03-30,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003746,ACC0005399,77036.82,2026-05-12,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003747,ACC0029053,97877.19,2026-05-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003750,ACC0028829,8039.93,2026-01-24,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003751,ACC0006021,17615.15,2026-05-19,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003753,ACC0018611,7042.93,2026-05-01,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003755,ACC0003343,33042.38,2026-04-26,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003757,ACC0004732,139744.19,2026-06-09,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003759,ACC0024002,144015.56,2026-07-05,VOICE_CALL,VOICE_CALL,AGT0000811,CMP0000112,SINGLE_TOUCH,0.92
PAYMENT0003760,ACC0029467,135361.04,2026-01-15,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003762,ACC0003421,113466.15,2026-05-11,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003765,ACC0019884,84159.29,2026-03-05,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003767,ACC0019602,142210.93,2026-03-17,WHATSAPP,WHATSAPP,DIGITAL_BOT,DIGITAL_CAMPAIGN,SINGLE_TOUCH,0.85
PAYMENT0003769,ACC0018578,21346.66,2026-03-18,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
PAYMENT0003770,ACC0028620,109986.91,2026-02-04,ORGANIC_SELF_SERVE,ORGANIC_SELF_SERVE,ORGANIC,ORGANIC_PAYMENT,NO_TOUCHPOINT,0.5
